ID	Block	Row	Column	Name
803	6	4	1	0.25_Christian
804	6	5	1	1.0_pep37
805	6	6	1	0.5_pep41
806	6	7	1	0.5_pep45
807	6	8	1	KLOA025
808	6	9	1	NO
809	6	10	1	0.5_pep50
810	6	11	1	0.5_pep16
811	6	12	1	1.0_pep13
812	6	13	1	0.25_pep10
813	6	14	1	0.5_pep52
814	6	15	1	0.25_pep7
815	6	16	1	0.5_pep40
816	6	1	2	Ach1
817	6	2	2	1.0_pep39
818	6	3	2	1.0_pep47
819	6	4	2	0.25_pep41
820	6	5	2	1.0_pep44
821	6	6	2	NEN025
822	6	7	2	1.0_Ak_28666
823	6	8	2	1.0_pep48
824	6	9	2	1.0_pep49
825	6	10	2	NEN050
826	6	11	2	0.5_pep12
827	6	12	2	0.25_pep63
828	6	13	2	1.0_pep52
829	6	14	2	1.0_pep50
830	6	15	2	Pan3
831	6	16	2	NO
832	6	1	3	0.5_pep10
833	6	2	3	0.25_pep50
834	6	3	3	0.25_pep49
835	6	4	3	0.5_pep57
836	6	5	3	1.0_pep55
837	6	6	3	Wasser
838	6	7	3	1.0_pep14
839	6	8	3	1.0_pep56
840	6	9	3	Pan3
841	6	10	3	1.0_Christian
842	6	11	3	NO
843	6	12	3	Ach1
844	6	13	3	0.25_pep40
845	6	14	3	0.25_pep11
846	6	15	3	0.25_pep52
847	6	16	3	Cal2
848	6	1	4	NO
849	6	2	4	0.5_pep61
850	6	3	4	0.5_pep13
851	6	4	4	Puffer
852	6	5	4	0.25_pep48
853	6	6	4	1.0_pep8
854	6	7	4	NO
855	6	8	4	0.5_pep44
856	6	9	4	Ach1
857	6	10	4	1.0_pep7
858	6	11	4	0.5_AK_28667
859	6	12	4	0.25_pep44
860	6	13	4	1.0_pep45
861	6	14	4	1.0_pep43
862	6	15	4	Cal2
863	6	16	4	0.5_pep9
864	6	1	5	1.0_pep12
865	6	2	5	0.25_pep46
866	6	3	5	0.25_pep54
867	6	4	5	NO
868	6	5	5	Puffer
869	6	6	5	DYE050
870	6	7	5	0.25_pep60
871	6	8	5	Cal2
872	6	9	5	Puffer
873	6	10	5	1.0_pep59
874	6	11	5	0.25_pep39
875	6	12	5	P012-025
876	6	13	5	Puffer
877	6	14	5	1.0_pep61
878	6	15	5	1.0_pep58
879	6	16	5	Puffer
880	6	1	6	0.5_pep14
881	6	2	6	DYE100
882	6	3	6	1.0_pep57
883	6	4	6	0.5_pep6
884	6	5	6	NO
885	6	6	6	KLOA025
886	6	7	6	1.0_AK_28665
887	6	8	6	0.5_pep37
888	6	9	6	0.5_pep49
889	6	10	6	Wasser
890	6	11	6	0.5_Ak_28666
891	6	12	6	0.5_pep47
892	6	13	6	0.5_pep58
893	6	14	6	0.25_AK_28665
894	6	15	6	1.0_pep54
895	6	16	6	Puffer
896	6	1	7	1.0_pep9
897	6	2	7	0.25_pep45
898	6	3	7	DYE025
899	6	4	7	0.25_pep61
900	6	5	7	0.5_pep8
901	6	6	7	0.25_pep59
902	6	7	7	0.25_pep37
903	6	8	7	Wasser
904	6	9	7	NO
905	6	10	7	0.5_pep63
906	6	11	7	0.25_pep56
907	6	12	7	0.25_pep57
908	6	13	7	NO
909	6	14	7	P012-05
910	6	15	7	0.25_pep8
911	6	16	7	0.5_pep54
912	6	1	8	0.25_pep43
913	6	2	8	0.5_AK_28665
914	6	3	8	0.5_pep46
915	6	4	8	NO
916	6	5	8	0.25_pep16
917	6	6	8	NO
918	6	7	8	0.5_pep59
919	6	8	8	P012-1
920	6	9	8	KLOS025
921	6	10	8	0.25_pep58
922	6	11	8	0.25_pep55
923	6	12	8	1.0_pep10
924	6	13	8	0.5_pep39
925	6	14	8	1.0_pep63
926	6	15	8	1.0_pep41
927	6	16	8	0.25_pep13
